zaxis,yaxis,H,B,C,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Mn,Fe,Ni,Cu,Zn,As,Se,Ag,Sb,Ba,Pb,Bi,U,REE
Al,O,0.7655462184873949,0.073109243697479,0.05126050420168067,0.9781512605042016,0.11848739495798319,0.2747899159663866,0.24201680672268908,0.9781512605042016,0.5310924369747899,0.16806722689075632,0.14369747899159663,0.052941176470588235,0.17142857142857143,0.3764705882352941,0.04285714285714286,0.03529411764705882,0.10168067226890756,0.2411764705882353,0.010084033613445379,0.047058823529411764,0.037815126050420166,0.052941176470588235,0.0033613445378151263,0.0,0.008403361344537815,0.052100840336134456,0.029411764705882353,0.0008403361344537816,0.019327731092436976,0.058823529411764705
Al,F,0.08991596638655462,0.009243697478991597,0.004201680672268907,0.11848739495798319,0.1319327731092437,0.04873949579831933,0.03361344537815126,0.1319327731092437,0.05042016806722689,0.030252100840336135,0.018487394957983194,0.004201680672268907,0.020168067226890758,0.05546218487394958,0.0025210084033613447,0.0025210084033613447,0.009243697478991597,0.019327731092436976,0.0,0.0033613445378151263,0.0,0.004201680672268907,0.0,0.0,0.0,0.010084033613445379,0.0033613445378151263,0.0,0.004201680672268907,0.010084033613445379
Al,Na,0.2042016806722689,0.019327731092436976,0.015966386554621848,0.2747899159663866,0.04873949579831933,0.2823529411764706,0.07647058823529412,0.2823529411764706,0.1949579831932773,0.04201680672268908,0.03949579831932773,0.023529411764705882,0.08571428571428572,0.1453781512605042,0.010084033613445379,0.0058823529411764705,0.026050420168067228,0.06302521008403361,0.0,0.004201680672268907,0.004201680672268907,0.010924369747899159,0.0,0.0,0.0,0.020168067226890758,0.0016806722689075631,0.0,0.0008403361344537816,0.0016806722689075631
Al,Mg,0.18235294117647058,0.02689075630252101,0.009243697478991597,0.24201680672268908,0.03361344537815126,0.07647058823529412,0.2445378151260504,0.2445378151260504,0.15042016806722688,0.03361344537815126,0.01764705882352941,0.008403361344537815,0.03949579831932773,0.10504201680672269,0.021848739495798318,0.008403361344537815,0.03697478991596639,0.09831932773109243,0.0025210084033613447,0.0033613445378151263,0.013445378151260505,0.007563025210084034,0.0,0.0,0.0025210084033613447,0.015126050420168067,0.0016806722689075631,0.0,0.0008403361344537816,0.009243697478991597
Al,Al,0.7655462184873949,0.073109243697479,0.05126050420168067,0.9781512605042016,0.1319327731092437,0.2823529411764706,0.2445378151260504,1.0,0.5310924369747899,0.16806722689075632,0.14369747899159663,0.052941176470588235,0.1722689075630252,0.3831932773109244,0.04285714285714286,0.03529411764705882,0.10168067226890756,0.246218487394958,0.012605042016806723,0.05126050420168067,0.03949579831932773,0.052941176470588235,0.0033613445378151263,0.0,0.008403361344537815,0.05378151260504202,0.031092436974789917,0.0008403361344537816,0.019327731092436976,0.058823529411764705
Al,Si,0.39663865546218485,0.05714285714285714,0.01764705882352941,0.5310924369747899,0.05042016806722689,0.1949579831932773,0.15042016806722688,0.5310924369747899,0.5310924369747899,0.008403361344537815,0.03529411764705882,0.031092436974789917,0.13109243697478992,0.2747899159663866,0.024369747899159664,0.013445378151260505,0.05630252100840336,0.1369747899159664,0.0025210084033613447,0.008403361344537815,0.010924369747899159,0.0058823529411764705,0.0008403361344537816,0.0,0.0016806722689075631,0.03361344537815126,0.010924369747899159,0.0,0.0008403361344537816,0.04201680672268908
Al,P,0.15210084033613444,0.0,0.0058823529411764705,0.16806722689075632,0.030252100840336135,0.04201680672268908,0.03361344537815126,0.16806722689075632,0.008403361344537815,0.16806722689075632,0.011764705882352941,0.0008403361344537816,0.015126050420168067,0.0453781512605042,0.0025210084033613447,0.005042016806722689,0.03529411764705882,0.04957983193277311,0.0,0.0058823529411764705,0.005042016806722689,0.0008403361344537816,0.0,0.0,0.0,0.010924369747899159,0.0067226890756302525,0.0008403361344537816,0.011764705882352941,0.005042016806722689
Al,S,0.126890756302521,0.0025210084033613447,0.010084033613445379,0.14369747899159663,0.018487394957983194,0.03949579831932773,0.01764705882352941,0.14369747899159663,0.03529411764705882,0.011764705882352941,0.14369747899159663,0.01764705882352941,0.03361344537815126,0.0453781512605042,0.0,0.0016806722689075631,0.005042016806722689,0.021848739495798318,0.005042016806722689,0.019327731092436976,0.0067226890756302525,0.0058823529411764705,0.0,0.0,0.0016806722689075631,0.0033613445378151263,0.007563025210084034,0.0,0.004201680672268907,0.005042016806722689
Al,Cl,0.03361344537815126,0.004201680672268907,0.0058823529411764705,0.052941176470588235,0.004201680672268907,0.023529411764705882,0.008403361344537815,0.052941176470588235,0.031092436974789917,0.0008403361344537816,0.01764705882352941,0.052941176470588235,0.018487394957983194,0.02773109243697479,0.0008403361344537816,0.0,0.0,0.005042016806722689,0.0,0.0067226890756302525,0.0,0.0016806722689075631,0.0008403361344537816,0.0,0.0008403361344537816,0.0025210084033613447,0.0033613445378151263,0.0,0.0,0.0
Al,K,0.11932773109243698,0.0058823529411764705,0.004201680672268907,0.17142857142857143,0.020168067226890758,0.08571428571428572,0.03949579831932773,0.1722689075630252,0.13109243697478992,0.015126050420168067,0.03361344537815126,0.018487394957983194,0.1722689075630252,0.07983193277310924,0.008403361344537815,0.0016806722689075631,0.015966386554621848,0.03949579831932773,0.0,0.0058823529411764705,0.0058823529411764705,0.007563025210084034,0.0,0.0,0.0,0.018487394957983194,0.0008403361344537816,0.0,0.0,0.0
