zaxis,yaxis,H,Li,Be,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Nd,Sm,Gd,Dy,Er,Yb,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U
H,Al,0.2743975903614458,0.009939759036144578,0.004819277108433735,0.018072289156626505,0.016566265060240965,0.007530120481927711,0.2743975903614458,0.032228915662650605,0.07319277108433735,0.06536144578313254,0.2743975903614458,0.14216867469879518,0.05451807228915663,0.045481927710843376,0.012048192771084338,0.0427710843373494,0.10361445783132531,0.0,0.008132530120481927,0.01144578313253012,0.0018072289156626507,0.030120481927710843,0.06475903614457831,0.00030120481927710846,0.0033132530120481927,0.014457831325301205,0.012048192771084338,0.0006024096385542169,0.0012048192771084338,0.014759036144578313,0.0012048192771084338,0.0,0.00030120481927710846,0.012349397590361445,0.004216867469879518,0.0009036144578313253,0.0018072289156626507,0.0012048192771084338,0.0,0.0,0.0,0.0,0.00030120481927710846,0.0,0.002108433734939759,0.0018072289156626507,0.00030120481927710846,0.0,0.0006024096385542169,0.016566265060240965,0.006024096385542169,0.008132530120481927,0.002108433734939759,0.00030120481927710846,0.0,0.0,0.0,0.00030120481927710846,0.0,0.0009036144578313253,0.0012048192771084338,0.0,0.0,0.0,0.0,0.0,0.00030120481927710846,0.00030120481927710846,0.00963855421686747,0.00030120481927710846,0.002108433734939759,0.0069277108433734936
H,Si,0.32319277108433736,0.014457831325301205,0.01144578313253012,0.025,0.014759036144578313,0.0030120481927710845,0.3225903614457831,0.03674698795180723,0.13012048192771083,0.06716867469879519,0.14216867469879518,0.32319277108433736,0.005421686746987952,0.012951807228915663,0.018373493975903616,0.06807228915662651,0.1493975903614458,0.0012048192771084338,0.04427710843373494,0.009036144578313253,0.00391566265060241,0.07018072289156627,0.08463855421686747,0.00030120481927710846,0.0024096385542168677,0.009337349397590362,0.011144578313253013,0.0,0.00030120481927710846,0.00572289156626506,0.00030120481927710846,0.0,0.00030120481927710846,0.01536144578313253,0.008132530120481927,0.020481927710843374,0.022289156626506025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024096385542168677,0.0009036144578313253,0.0,0.0,0.002710843373493976,0.029216867469879518,0.006024096385542169,0.016265060240963854,0.002108433734939759,0.0,0.00030120481927710846,0.00030120481927710846,0.00030120481927710846,0.0009036144578313253,0.0,0.00030120481927710846,0.0015060240963855422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010240963855421687,0.00030120481927710846,0.0030120481927710845,0.006325301204819277
H,P,0.16114457831325302,0.00391566265060241,0.008433734939759036,0.0009036144578313253,0.006626506024096385,0.006325301204819277,0.16114457831325302,0.013855421686746987,0.029819277108433736,0.030120481927710843,0.05451807228915663,0.005421686746987952,0.16114457831325302,0.008132530120481927,0.0012048192771084338,0.011746987951807229,0.04608433734939759,0.0009036144578313253,0.0033132530120481927,0.005421686746987952,0.0009036144578313253,0.033433734939759034,0.058132530120481925,0.00030120481927710846,0.0006024096385542169,0.012951807228915663,0.01355421686746988,0.00030120481927710846,0.00030120481927710846,0.0036144578313253013,0.0,0.0,0.0,0.0051204819277108436,0.0024096385542168677,0.002710843373493976,0.0018072289156626507,0.002108433734939759,0.0,0.0,0.0,0.0,0.0006024096385542169,0.0,0.0,0.0,0.0,0.0,0.00030120481927710846,0.010843373493975903,0.0012048192771084338,0.0036144578313253013,0.0015060240963855422,0.0006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0006024096385542169,0.00030120481927710846,0.0,0.0,0.0,0.0,0.0,0.00030120481927710846,0.0,0.009337349397590362,0.0033132530120481927,0.0024096385542168677,0.01566265060240964
H,S,0.16656626506024097,0.00030120481927710846,0.0,0.002710843373493976,0.010843373493975903,0.016566265060240965,0.16656626506024097,0.008433734939759036,0.03283132530120482,0.020481927710843374,0.045481927710843376,0.012951807228915663,0.008132530120481927,0.16656626506024097,0.010843373493975903,0.02078313253012048,0.029819277108433736,0.0,0.0009036144578313253,0.0036144578313253013,0.0018072289156626507,0.008433734939759036,0.04036144578313253,0.0036144578313253013,0.006325301204819277,0.02891566265060241,0.01746987951807229,0.00030120481927710846,0.0012048192771084338,0.0069277108433734936,0.0009036144578313253,0.00030120481927710846,0.0,0.0015060240963855422,0.0024096385542168677,0.00030120481927710846,0.0009036144578313253,0.002108433734939759,0.0,0.0,0.0,0.00030120481927710846,0.0024096385542168677,0.0,0.00030120481927710846,0.0030120481927710845,0.002710843373493976,0.0006024096385542169,0.0,0.0018072289156626507,0.0009036144578313253,0.0015060240963855422,0.0015060240963855422,0.0,0.00030120481927710846,0.00030120481927710846,0.0,0.0,0.0,0.0,0.00030120481927710846,0.0,0.0,0.0,0.0,0.0,0.0012048192771084338,0.0012048192771084338,0.01716867469879518,0.0012048192771084338,0.00030120481927710846,0.018674698795180723
H,Cl,0.07530120481927711,0.0006024096385542169,0.00030120481927710846,0.009036144578313253,0.0069277108433734936,0.007530120481927711,0.07379518072289157,0.004518072289156626,0.01716867469879518,0.010542168674698794,0.012048192771084338,0.018373493975903616,0.0012048192771084338,0.010843373493975903,0.07530120481927711,0.010843373493975903,0.024096385542168676,0.0,0.0024096385542168677,0.0012048192771084338,0.0012048192771084338,0.00963855421686747,0.014457831325301205,0.0006024096385542169,0.0018072289156626507,0.019879518072289156,0.0036144578313253013,0.0,0.0,0.006024096385542169,0.0006024096385542169,0.0009036144578313253,0.0,0.0033132530120481927,0.0006024096385542169,0.006325301204819277,0.002710843373493976,0.00030120481927710846,0.0,0.0,0.0,0.0009036144578313253,0.0,0.0,0.0006024096385542169,0.0009036144578313253,0.002108433734939759,0.0012048192771084338,0.0,0.0036144578313253013,0.0,0.0009036144578313253,0.0,0.0,0.00030120481927710846,0.00030120481927710846,0.0,0.0,0.0,0.0,0.0006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0018072289156626507,0.0006024096385542169,0.01325301204819277,0.0006024096385542169,0.0,0.0006024096385542169
H,K,0.11325301204819277,0.00391566265060241,0.0018072289156626507,0.0033132530120481927,0.004518072289156626,0.005421686746987952,0.11325301204819277,0.012650602409638554,0.05301204819277108,0.021987951807228914,0.0427710843373494,0.06807228915662651,0.011746987951807229,0.02078313253012048,0.010843373493975903,0.11325301204819277,0.0430722891566265,0.0,0.01746987951807229,0.004819277108433735,0.0009036144578313253,0.01566265060240964,0.030120481927710843,0.0,0.00030120481927710846,0.0051204819277108436,0.0033132530120481927,0.0,0.0,0.004216867469879518,0.00030120481927710846,0.00030120481927710846,0.00030120481927710846,0.005421686746987952,0.0015060240963855422,0.004518072289156626,0.011144578313253013,0.0012048192771084338,0.0,0.0,0.0,0.00030120481927710846,0.00030120481927710846,0.0,0.0,0.0009036144578313253,0.0,0.0006024096385542169,0.0009036144578313253,0.012349397590361445,0.0,0.0015060240963855422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009036144578313253,0.00030120481927710846,0.0,0.0,0.0,0.0,0.0,0.0,0.0006024096385542169,0.0018072289156626507,0.00030120481927710846,0.0006024096385542169,0.008734939759036145
H,Ca,0.31265060240963854,0.004518072289156626,0.012349397590361445,0.028012048192771085,0.03313253012048193,0.0024096385542168677,0.31265060240963854,0.02891566265060241,0.0891566265060241,0.053313253012048194,0.10361445783132531,0.1493975903614458,0.04608433734939759,0.029819277108433736,0.024096385542168676,0.0430722891566265,0.31265060240963854,0.0015060240963855422,0.01746987951807229,0.018072289156626505,0.0033132530120481927,0.04969879518072289,0.06897590361445784,0.0012048192771084338,0.0012048192771084338,0.01716867469879518,0.010240963855421687,0.0,0.0006024096385542169,0.03433734939759036,0.0009036144578313253,0.0,0.0,0.014759036144578313,0.009337349397590362,0.012048192771084338,0.014156626506024096,0.002710843373493976,0.0,0.0,0.0,0.0,0.00030120481927710846,0.0,0.002108433734939759,0.0018072289156626507,0.0018072289156626507,0.0009036144578313253,0.0015060240963855422,0.013855421686746987,0.005421686746987952,0.014457831325301205,0.0033132530120481927,0.00030120481927710846,0.0006024096385542169,0.0006024096385542169,0.00030120481927710846,0.00030120481927710846,0.0,0.0009036144578313253,0.002108433734939759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069277108433734936,0.0006024096385542169,0.004216867469879518,0.018373493975903616
H,Sc,0.0024096385542168677,0.0,0.0,0.0,0.0,0.0,0.0024096385542168677,0.0,0.00030120481927710846,0.0009036144578313253,0.0,0.0012048192771084338,0.0009036144578313253,0.0,0.0,0.0,0.0015060240963855422,0.0024096385542168677,0.0,0.0,0.0,0.00030120481927710846,0.00030120481927710846,0.0,0.0,0.0,0.0,0.0,0.0,0.00030120481927710846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030120481927710846,0.0,0.0,0.0,0.0,0.00030120481927710846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H,Ti,0.061746987951807226,0.002108433734939759,0.0,0.0015060240963855422,0.0006024096385542169,0.0,0.061746987951807226,0.014759036144578313,0.03162650602409638,0.0069277108433734936,0.008132530120481927,0.04427710843373494,0.0033132530120481927,0.0009036144578313253,0.0024096385542168677,0.01746987951807229,0.01746987951807229,0.0,0.061746987951807226,0.0030120481927710845,0.0018072289156626507,0.01536144578313253,0.02469879518072289,0.0,0.0,0.0006024096385542169,0.0051204819277108436,0.0,0.0,0.0018072289156626507,0.0,0.0,0.0,0.00572289156626506,0.004216867469879518,0.002710843373493976,0.021686746987951807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012048192771084338,0.0,0.0,0.0009036144578313253,0.014156626506024096,0.0012048192771084338,0.006626506024096385,0.0006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0009036144578313253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009036144578313253,0.0,0.002108433734939759,0.0030120481927710845
H,V,0.05753012048192771,0.0,0.0,0.0012048192771084338,0.0018072289156626507,0.0024096385542168677,0.0572289156626506,0.0018072289156626507,0.008734939759036145,0.008734939759036145,0.01144578313253012,0.009036144578313253,0.005421686746987952,0.0036144578313253013,0.0012048192771084338,0.004819277108433735,0.018072289156626505,0.0,0.0030120481927710845,0.05753012048192771,0.0018072289156626507,0.008132530120481927,0.008734939759036145,0.00030120481927710846,0.0009036144578313253,0.00391566265060241,0.002108433734939759,0.0,0.0,0.00391566265060241,0.0,0.0,0.0,0.0024096385542168677,0.0015060240963855422,0.00030120481927710846,0.00030120481927710846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030120481927710846,0.0,0.0,0.00030120481927710846,0.00391566265060241,0.0006024096385542169,0.0006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030120481927710846,0.0,0.0,0.0,0.0,0.0,0.0,0.0006024096385542169,0.004518072289156626,0.0015060240963855422,0.0,0.006325301204819277
