zaxis,yaxis,H,Li,Be,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Gd,Dy,Er,Yb,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U
H,Al,0.2527064645839777,0.007732755954222085,0.0024744819053510673,0.016084132384781936,0.01546551190844417,0.006804825239715435,0.2527064645839777,0.02443550881534179,0.056294463346736774,0.045468605010825856,0.2527064645839777,0.12403340550572224,0.05227343025054129,0.041756882152799255,0.010207237859573151,0.025054129291679553,0.08320445406742963,0.0,0.0027837921435199505,0.009588617383235385,0.0012372409526755336,0.021651716671821836,0.04206619239096814,0.0003093102381688834,0.0018558614290133002,0.012063099288586452,0.007114135477884318,0.0,0.0009279307145066501,0.012991030003093103,0.0012372409526755336,0.0,0.0,0.009279307145066501,0.004021033096195484,0.0003093102381688834,0.0003093102381688834,0.0009279307145066501,0.0,0.0,0.0,0.0,0.0003093102381688834,0.0,0.0006186204763377668,0.001546551190844417,0.0003093102381688834,0.0,0.0006186204763377668,0.010516548097742036,0.004330343334364367,0.007732755954222085,0,0.0009279307145066501,0.0003093102381688834,0.0,0,0,0.0,0.0,0.0003093102381688834,0.0006186204763377668,0.0,0.0,0.0,0.0,0.0,0.0003093102381688834,0.0003093102381688834,0.008351376430559852,0.0003093102381688834,0.0006186204763377668,0.006495515001546551
H,Si,0.31642437364676773,0.012063099288586452,0.009588617383235385,0.022579647386328488,0.014228270955768636,0.003093102381688834,0.3158057531704299,0.017939993813795237,0.10980513454995361,0.049798948345190226,0.12403340550572224,0.31642437364676773,0.0046396535725332505,0.011135168574079802,0.010825858335910918,0.049798948345190226,0.13083823074543768,0.0012372409526755336,0.035879987627590475,0.008351376430559852,0.004021033096195484,0.05722239406124343,0.06650170120630992,0.0003093102381688834,0.0021651716671821837,0.008969996906897619,0.009897927621404269,0.0,0.0003093102381688834,0.005258274048871018,0.0003093102381688834,0.0,0.0,0.009279307145066501,0.006495515001546551,0.017939993813795237,0.009897927621404269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024744819053510673,0.0006186204763377668,0.0,0.0,0.0024744819053510673,0.023507578100835137,0.0046396535725332505,0.01453758119393752,0,0.001546551190844417,0.0,0.0003093102381688834,0,0,0.0003093102381688834,0.0,0.0,0.0009279307145066501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010207237859573151,0.0003093102381688834,0.0012372409526755336,0.006186204763377668
H,P,0.1620785648004949,0.0027837921435199505,0.008351376430559852,0.0009279307145066501,0.005258274048871018,0.005567584287039901,0.1620785648004949,0.009279307145066501,0.027528611197030622,0.02660068048252397,0.05227343025054129,0.0046396535725332505,0.1620785648004949,0.006495515001546551,0.0003093102381688834,0.009897927621404269,0.041447571914630374,0.0009279307145066501,0.0027837921435199505,0.004330343334364367,0.0006186204763377668,0.030312403340550572,0.05443860191772348,0.0003093102381688834,0.0006186204763377668,0.012372409526755336,0.01360965047943087,0.0003093102381688834,0.0,0.0027837921435199505,0.0,0.0,0.0,0.0046396535725332505,0.0018558614290133002,0.0027837921435199505,0.0012372409526755336,0.0018558614290133002,0.0,0.0,0.0,0.0,0.0006186204763377668,0.0,0.0,0.0,0.0,0.0,0.0003093102381688834,0.009897927621404269,0.0009279307145066501,0.0024744819053510673,0,0.0009279307145066501,0.0003093102381688834,0.0,0,0,0.0,0.0,0.0,0.0003093102381688834,0.0,0.0,0.0,0.0,0.0,0.0003093102381688834,0.0,0.008351376430559852,0.0034024126198577173,0.001546551190844417,0.015774822146613052
H,S,0.16517166718218373,0.0003093102381688834,0.0,0.0024744819053510673,0.009279307145066501,0.014846891432106402,0.16517166718218373,0.007423445716053201,0.031549644293226105,0.018867924528301886,0.041756882152799255,0.011135168574079802,0.006495515001546551,0.16517166718218373,0.008969996906897619,0.01639344262295082,0.02629137024435509,0.0,0.0006186204763377668,0.0037117228580266005,0.0018558614290133002,0.007423445716053201,0.03773584905660377,0.0037117228580266005,0.0046396535725332505,0.026909990720692854,0.014846891432106402,0.0003093102381688834,0.0012372409526755336,0.006495515001546551,0.0009279307145066501,0.0,0.0,0.001546551190844417,0.0018558614290133002,0.0003093102381688834,0.0003093102381688834,0.001546551190844417,0.0,0.0,0.0,0.0003093102381688834,0.0024744819053510673,0.0,0.0003093102381688834,0.003093102381688834,0.0027837921435199505,0.0003093102381688834,0.0,0.001546551190844417,0.0,0.0012372409526755336,0,0.0006186204763377668,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003093102381688834,0.0012372409526755336,0.016702752861119705,0.0012372409526755336,0.0,0.018867924528301886
H,Cl,0.0652644602536344,0.0003093102381688834,0.0,0.007423445716053201,0.005876894525208784,0.007114135477884318,0.06340859882462109,0.0024744819053510673,0.011753789050417568,0.008660686668728735,0.010207237859573151,0.010825858335910918,0.0003093102381688834,0.008969996906897619,0.0652644602536344,0.007732755954222085,0.01639344262295082,0.0,0.0006186204763377668,0.0009279307145066501,0.0009279307145066501,0.005258274048871018,0.009588617383235385,0.0006186204763377668,0.001546551190844417,0.018867924528301886,0.0027837921435199505,0.0,0.0,0.004330343334364367,0.0006186204763377668,0.0,0.0,0.0006186204763377668,0.0006186204763377668,0.0027837921435199505,0.0006186204763377668,0.0,0.0,0.0,0.0,0.0006186204763377668,0.0,0.0,0.0006186204763377668,0.0009279307145066501,0.0021651716671821837,0.0009279307145066501,0.0,0.0027837921435199505,0.0,0.0003093102381688834,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012372409526755336,0.0006186204763377668,0.012063099288586452,0.0003093102381688834,0.0,0.0006186204763377668
H,K,0.08846272811630065,0.0018558614290133002,0.0012372409526755336,0.0027837921435199505,0.0034024126198577173,0.0018558614290133002,0.08846272811630065,0.004330343334364367,0.025054129291679553,0.01546551190844417,0.025054129291679553,0.049798948345190226,0.009897927621404269,0.01639344262295082,0.007732755954222085,0.08846272811630065,0.023198267862666256,0.0,0.009279307145066501,0.003093102381688834,0.0009279307145066501,0.008660686668728735,0.02196102690999072,0.0,0.0003093102381688834,0.0049489638107021346,0.0021651716671821837,0.0,0.0,0.0037117228580266005,0.0003093102381688834,0.0,0.0,0.0012372409526755336,0.0006186204763377668,0.0027837921435199505,0.0037117228580266005,0.0012372409526755336,0.0,0.0,0.0,0.0003093102381688834,0.0003093102381688834,0.0,0.0,0.0006186204763377668,0.0,0.0006186204763377668,0.0003093102381688834,0.0024744819053510673,0.0,0.0003093102381688834,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006186204763377668,0.0009279307145066501,0.0,0.0003093102381688834,0.008351376430559852
H,Ca,0.28394679863903494,0.0024744819053510673,0.010516548097742036,0.027528611197030622,0.030003093102381688,0.0024744819053510673,0.28394679863903494,0.017939993813795237,0.05753170429941231,0.040519641200123725,0.08320445406742963,0.13083823074543768,0.041447571914630374,0.02629137024435509,0.01639344262295082,0.023198267862666256,0.28394679863903494,0.001546551190844417,0.009897927621404269,0.017012063099288585,0.0034024126198577173,0.03433343643674606,0.05289205072687906,0.0012372409526755336,0.0012372409526755336,0.01546551190844417,0.009279307145066501,0.0,0.0006186204763377668,0.03464274667491494,0.0009279307145066501,0.0,0.0,0.006186204763377668,0.005567584287039901,0.009279307145066501,0.005258274048871018,0.0027837921435199505,0.0,0.0,0.0,0.0,0.0,0.0,0.0021651716671821837,0.001546551190844417,0.0018558614290133002,0.0009279307145066501,0.0012372409526755336,0.005567584287039901,0.003093102381688834,0.008660686668728735,0,0.001546551190844417,0.0,0.0003093102381688834,0,0,0.0,0.0,0.0003093102381688834,0.0021651716671821837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004021033096195484,0.0003093102381688834,0.0009279307145066501,0.016702752861119705
H,Sc,0.0024744819053510673,0.0,0.0,0.0,0.0,0.0,0.0024744819053510673,0.0,0.0003093102381688834,0.0009279307145066501,0.0,0.0012372409526755336,0.0009279307145066501,0.0,0.0,0.0,0.001546551190844417,0.0024744819053510673,0.0,0.0,0.0,0.0,0.0003093102381688834,0.0,0.0,0.0,0.0,0.0,0.0,0.0003093102381688834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003093102381688834,0.0,0.0,0.0,0.0,0.0003093102381688834,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H,Ti,0.04484998453448809,0.0018558614290133002,0.0,0.0009279307145066501,0.0006186204763377668,0.0,0.04484998453448809,0.005567584287039901,0.025054129291679553,0.0034024126198577173,0.0027837921435199505,0.035879987627590475,0.0027837921435199505,0.0006186204763377668,0.0006186204763377668,0.009279307145066501,0.009897927621404269,0.0,0.04484998453448809,0.0012372409526755336,0.0003093102381688834,0.006804825239715435,0.011135168574079802,0.0,0.0,0.0006186204763377668,0.0024744819053510673,0.0,0.0,0.001546551190844417,0.0,0.0,0.0,0.0024744819053510673,0.0006186204763377668,0.0003093102381688834,0.0021651716671821837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006186204763377668,0.0,0.0,0.0006186204763377668,0.011135168574079802,0.0003093102381688834,0.004021033096195484,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003093102381688834,0.0,0.0003093102381688834,0.0006186204763377668
H,V,0.055985153108567894,0.0,0.0,0.0009279307145066501,0.0018558614290133002,0.0024744819053510673,0.05567584287039901,0.0006186204763377668,0.008660686668728735,0.007423445716053201,0.009588617383235385,0.008351376430559852,0.004330343334364367,0.0037117228580266005,0.0009279307145066501,0.003093102381688834,0.017012063099288585,0.0,0.0012372409526755336,0.055985153108567894,0.0006186204763377668,0.006804825239715435,0.0049489638107021346,0.0003093102381688834,0.0006186204763377668,0.0034024126198577173,0.001546551190844417,0.0,0.0,0.003093102381688834,0.0,0.0,0.0,0.001546551190844417,0.0003093102381688834,0.0003093102381688834,0.0003093102381688834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003093102381688834,0.0034024126198577173,0.0003093102381688834,0.0003093102381688834,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0003093102381688834,0.0,0.0,0.0,0.0,0.0,0.0,0.0006186204763377668,0.004330343334364367,0.001546551190844417,0.0,0.0049489638107021346
H,Cr,0.012372409526755336,0.0,0.0,0.0012372409526755336,0.001546551190844417,0.0,0.012372409526755336,0.0006186204763377668,0.0021651716671821837,0.0034024126198577173,0.0012372409526755336,0.004021033096195484,0.0006186204763377668,0.0018558614290133002,0.0009279307145066501,0.0009279307145066501,0.0034024126198577173,0.0,0.0003093102381688834,0.0006186204763377668,0.012372409526755336,0.0003093102381688834,0.0006186204763377668,0.0,0.0,0.0012372409526755336,0.0009279307145066501,0.0,0.0,0.0006186204763377668,0.0,0.0,0.0,0.0006186204763377668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003093102381688834,0.0006186204763377668,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037117228580266005,0.0003093102381688834,0.0,0.0
H,Mn,0.12588926693473554,0.0012372409526755336,0.0027837921435199505,0.0046396535725332505,0.005258274048871018,0.0006186204763377668,0.12588926693473554,0.004330343334364367,0.025054129291679553,0.012991030003093103,0.021651716671821836,0.05722239406124343,0.030312403340550572,0.007423445716053201,0.005258274048871018,0.008660686668728735,0.03433343643674606,0.0,0.006804825239715435,0.006804825239715435,0.0003093102381688834,0.12588926693473554,0.024126198577172905,0.0,0.0006186204763377668,0.0021651716671821837,0.009588617383235385,0.0,0.0,0.020414475719146303,0.0,0.0,0.0,0.0027837921435199505,0.0,0.005258274048871018,0.005567584287039901,0.0003093102381688834,0.0,0.0,0.0,0.0,0.0,0.0,0.0012372409526755336,0.0006186204763377668,0.0009279307145066501,0.0,0.0003093102381688834,0.006495515001546551,0.001546551190844417,0.0034024126198577173,0,0.0003093102381688834,0.0,0.0,0,0,0.0,0.0,0.0,0.0009279307145066501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005876894525208784,0.0,0.0,0.0012372409526755336
H,Fe,0.2047633776678008,0.0034024126198577173,0.0027837921435199505,0.005567584287039901,0.006804825239715435,0.005567584287039901,0.2047633776678008,0.0046396535725332505,0.03990102072378596,0.024126198577172905,0.04206619239096814,0.06650170120630992,0.05443860191772348,0.03773584905660377,0.009588617383235385,0.02196102690999072,0.05289205072687906,0.0003093102381688834,0.011135168574079802,0.0049489638107021346,0.0006186204763377668,0.024126198577172905,0.2047633776678008,0.0006186204763377668,0.0018558614290133002,0.006804825239715435,0.012372409526755336,0.0,0.001546551190844417,0.02660068048252397,0.0003093102381688834,0.0,0.0,0.003093102381688834,0.0003093102381688834,0.005258274048871018,0.0027837921435199505,0.005567584287039901,0.0,0.0,0.0,0.0003093102381688834,0.0,0.0,0.0012372409526755336,0.0018558614290133002,0.0049489638107021346,0.0,0.0003093102381688834,0.009897927621404269,0.0034024126198577173,0.006186204763377668,0,0.0003093102381688834,0.0,0.0,0,0,0.0,0.0,0.0,0.001546551190844417,0.0,0.0,0.0,0.0,0.0,0.0,0.0006186204763377668,0.011135168574079802,0.0021651716671821837,0.0003093102381688834,0.004021033096195484
H,Co,0.010825858335910918,0.0,0.0,0.0,0.0012372409526755336,0.0003093102381688834,0.010825858335910918,0.0,0.0009279307145066501,0.0,0.0003093102381688834,0.0003093102381688834,0.0003093102381688834,0.0037117228580266005,0.0006186204763377668,0.0,0.0012372409526755336,0.0,0.0,0.0003093102381688834,0.0,0.0,0.0006186204763377668,0.010825858335910918,0.0009279307145066501,0.0012372409526755336,0.0,0.0,0.0,0.004330343334364367,0.0003093102381688834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006186204763377668,0.0003093102381688834,0.0,0.0012372409526755336
H,Ni,0.019795855242808538,0.0,0.0,0.0,0.0037117228580266005,0.0012372409526755336,0.019486545004639654,0.0,0.0006186204763377668,0.0006186204763377668,0.0018558614290133002,0.0021651716671821837,0.0006186204763377668,0.0046396535725332505,0.001546551190844417,0.0003093102381688834,0.0012372409526755336,0.0,0.0,0.0006186204763377668,0.0,0.0006186204763377668,0.0018558614290133002,0.0009279307145066501,0.019795855242808538,0.0012372409526755336,0.0003093102381688834,0.0,0.0,0.0034024126198577173,0.0003093102381688834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006186204763377668,0.0006186204763377668,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003093102381688834,0.0,0.0003093102381688834,0.0003093102381688834,0.0,0.0012372409526755336
H,Cu,0.11104237550262913,0.0003093102381688834,0.0,0.0012372409526755336,0.011135168574079802,0.003093102381688834,0.11073306526446025,0.0018558614290133002,0.0049489638107021346,0.0049489638107021346,0.012063099288586452,0.008969996906897619,0.012372409526755336,0.026909990720692854,0.018867924528301886,0.0049489638107021346,0.01546551190844417,0.0,0.0006186204763377668,0.0034024126198577173,0.0012372409526755336,0.0021651716671821837,0.006804825239715435,0.0012372409526755336,0.0012372409526755336,0.11104237550262913,0.007732755954222085,0.0,0.0,0.02907516238787504,0.0037117228580266005,0.0003093102381688834,0.0,0.0,0.0009279307145066501,0.0,0.0,0.0027837921435199505,0.0,0.0,0.0,0.0006186204763377668,0.0024744819053510673,0.0,0.0003093102381688834,0.001546551190844417,0.008969996906897619,0.0012372409526755336,0.0,0.0003093102381688834,0.0006186204763377668,0.0012372409526755336,0,0.0006186204763377668,0.0,0.0,0,0,0.0,0.0,0.0,0.0003093102381688834,0.0,0.0,0.0,0.0,0.0,0.0,0.0003093102381688834,0.01824930405196412,0.0024744819053510673,0.0,0.005567584287039901
